	9999	9999	Awaken	druid5
	9999	9999	Bane	antipaladin1
	9999	9999	Bane	cleric_oracle1
	9999	9999	Bane	inquisitor1
	9999	9999	Banishment	cleric_oracle6
	9999	9999	Banishment	sorcerer_wizard7
	9999	9999	Banishment	summoner5
	9999	9999	Banishment	inquisitor5
	9999	9999	Barkskin	druid2
	9999	9999	Barkskin	ranger2
	9999	9999	Barkskin	summoner2
	9999	9999	Barkskin	alchemist2
	9999	9999	Bear's Endurance	cleric_oracle2
	9999	9999	Bear's Endurance	druid2
	9999	9999	Bear's Endurance	ranger2
	9999	9999	Bear's Endurance	sorcerer_wizard2
	9999	9999	Bear's Endurance	summoner2
	9999	9999	Bear's Endurance	alchemist2
	9999	9999	Bear's Endurance	magus2
	9999	9999	Bear's Endurance, Mass	cleric_oracle6
	9999	9999	Bear's Endurance, Mass	druid6
	9999	9999	Bear's Endurance, Mass	sorcerer_wizard6
	9999	9999	Bear's Endurance, Mass	summoner4
	9999	9999	Bear's Endurance, Mass	magus6
	9999	9999	Beast Shape I	sorcerer_wizard3
	9999	9999	Beast Shape I	alchemist3
	9999	9999	Beast Shape I	magus3
	9999	9999	Beast Shape II	sorcerer_wizard4
	9999	9999	Beast Shape II	alchemist4
	9999	9999	Beast Shape II	magus4
	9999	9999	Beast Shape III	sorcerer_wizard5
	9999	9999	Beast Shape III	alchemist5
	9999	9999	Beast Shape III	magus5
	9999	9999	Beast Shape IV	sorcerer_wizard6
	9999	9999	Beast Shape IV	alchemist6
	9999	9999	Beast Shape IV	magus6
	9999	9999	Bestow Curse	cleric_oracle3
	9999	9999	Bestow Curse	sorcerer_wizard4
	9999	9999	Bestow Curse	witch3
	9999	9999	Bestow Curse	antipaladin3
	9999	9999	Binding	sorcerer_wizard8
	9999	9999	Binding	summoner6
	9999	9999	Black Tentacles	sorcerer_wizard4
	9999	9999	Black Tentacles	witch4
	9999	9999	Black Tentacles	summoner3
	9999	9999	Black Tentacles	magus4
	9999	9999	Blade Barrier	cleric_oracle6
	9999	9999	Blade Barrier	inquisitor6
	9999	9999	Blasphemy	cleric_oracle7
	9999	9999	Blasphemy	inquisitor6
	9999	9999	Bleed	cleric_oracle0
	9999	9999	Bleed	inquisitor0
	9999	9999	Bleed	sorcerer_wizard0
	9999	9999	Bleed	witch0
	9999	9999	Bless	cleric_oracle1
	9999	9999	Bless	paladin1
	9999	9999	Bless	inquisitor1
	9999	9999	Bless Water	cleric_oracle1
	9999	9999	Bless Water	paladin1
	9999	9999	Bless Water	inquisitor1
	9999	9999	Bless Weapon	paladin1
	9999	9999	Blight	druid4
	9999	9999	Blight	sorcerer_wizard5
	9999	9999	Blight	witch5
	9999	9999	Blindness_Deafness	antipaladin2
	9999	9999	Blindness_Deafness	bard2
	9999	9999	Blindness_Deafness	cleric_oracle3
	9999	9999	Blindness_Deafness	sorcerer_wizard2
	9999	9999	Blindness_Deafness	witch2
	9999	9999	Blink	bard3
	9999	9999	Blink	sorcerer_wizard3
	9999	9999	Blink	magus3
	9999	9999	Blur	bard2
	9999	9999	Blur	sorcerer_wizard2
	9999	9999	Blur	summoner2
	9999	9999	Blur	alchemist2
	9999	9999	Blur	magus2
	9999	9999	Break Enchantment	bard4
	9999	9999	Break Enchantment	cleric_oracle5
	9999	9999	Break Enchantment	paladin4
	9999	9999	Break Enchantment	sorcerer_wizard5
	9999	9999	Break Enchantment	witch5
	9999	9999	Break Enchantment	inquisitor5
	9999	9999	Breath Of Life	cleric_oracle5
	9999	9999	Bull's Strength	cleric_oracle2
	9999	9999	Bull's Strength	druid2
	9999	9999	Bull's Strength	paladin2
	9999	9999	Bull's Strength	sorcerer_wizard2
	9999	9999	Bull's Strength	summoner2
	9999	9999	Bull's Strength	alchemist2
	9999	9999	Bull's Strength	antipaladin2
	9999	9999	Bull's Strength	magus2
	9999	9999	Bull's Strength, Mass	cleric_oracle6
	9999	9999	Bull's Strength, Mass	druid6
	9999	9999	Bull's Strength, Mass	sorcerer_wizard6
	9999	9999	Bull's Strength, Mass	summoner4
	9999	9999	Bull's Strength, Mass	magus6
	9999	9999	Burning Hands	sorcerer_wizard1
	9999	9999	Burning Hands	witch1
	9999	9999	Burning Hands	magus1
	9999	9999	Call Lightning	druid3
	9999	9999	Call Lightning Storm	druid5
	9999	9999	Calm Animals	druid1
	9999	9999	Calm Animals	ranger1
	9999	9999	Calm Emotions	bard2
	9999	9999	Calm Emotions	cleric_oracle2
	9999	9999	Calm Emotions	inquisitor2
	9999	9999	Cat's Grace	bard2
	9999	9999	Cat's Grace	druid2
	9999	9999	Cat's Grace	ranger2
	9999	9999	Cat's Grace	sorcerer_wizard2
	9999	9999	Cat's Grace	summoner2
	9999	9999	Cat's Grace	alchemist2
	9999	9999	Cat's Grace	magus2
	9999	9999	Cat's Grace, Mass	bard6
	9999	9999	Cat's Grace, Mass	druid6
	9999	9999	Cat's Grace, Mass	sorcerer_wizard6
	9999	9999	Cat's Grace, Mass	summoner4
	9999	9999	Cat's Grace, Mass	magus6
	9999	9999	Cause Fear	antipaladin1
	9999	9999	Cause Fear	bard1
	9999	9999	Cause Fear	cleric_oracle1
	9999	9999	Cause Fear	inquisitor1
	9999	9999	Cause Fear	sorcerer_wizard1
	9999	9999	Cause Fear	witch1
	9999	9999	Chain Lightning	sorcerer_wizard6
	9999	9999	Chain Lightning	witch7
	9999	9999	Chain Lightning	magus6
	9999	9999	Changestaff	druid7
	9999	9999	Chaos Hammer	cleric_oracle4
	9999	9999	Chaos Hammer	inquisitor4
	9999	9999	Charm Person	bard1
	9999	9999	Charm Person	sorcerer_wizard1
	9999	9999	Charm Person	witch1
	9999	9999	Charm Animal	druid1
	9999	9999	Charm Animal	ranger1
	9999	9999	Charm Monster	bard3
	9999	9999	Charm Monster	sorcerer_wizard4
	9999	9999	Charm Monster	witch4
	9999	9999	Charm Monster	summoner3
	9999	9999	Charm Monster, Mass	bard6
	9999	9999	Charm Monster, Mass	sorcerer_wizard8
	9999	9999	Charm Monster, Mass	witch8
	9999	9999	Charm Monster, Mass	summoner6
	9999	9999	Chill Metal	druid2
	9999	9999	Chill Touch	sorcerer_wizard1
	9999	9999	Chill Touch	witch1
	9999	9999	Chill Touch	magus1
	9999	9999	Circle Of Death	sorcerer_wizard6
	9999	9999	Circle Of Death	inquisitor6
	9999	9999	Clairaudience_Clairvoyance	bard3
	9999	9999	Clairaudience_Clairvoyance	sorcerer_wizard3
	9999	9999	Clairaudience_Clairvoyance	witch3
	9999	9999	Clenched Fist	sorcerer_wizard8
	9999	9999	Cloak of Chaos	cleric_oracle8
	9999	9999	Clone	sorcerer_wizard8
	9999	9999	Clone	witch8
	9999	9999	Cloudkill	sorcerer_wizard5
	9999	9999	Cloudkill	witch5
	9999	9999	Cloudkill	magus5
	9999	9999	Color Spray	sorcerer_wizard1
	9999	9999	Color Spray	magus1
	9999	9999	Command	antipaladin1
	9999	9999	Command	cleric_oracle1
	9999	9999	Command	inquisitor1
	9999	9999	Command	witch1
	9999	9999	Command, Greater	cleric_oracle5
	9999	9999	Command, Greater	inquisitor5
	9999	9999	Command Plants	druid4
	9999	9999	Command Plants	ranger3
	9999	9999	Command Undead	sorcerer_wizard2
	9999	9999	Commune	cleric_oracle5
	9999	9999	Commune	inquisitor5
	9999	9999	Commune with Nature	druid5
	9999	9999	Commune with Nature	ranger4
	9999	9999	Comprehend Languages	bard1
	9999	9999	Comprehend Languages	cleric_oracle1
	9999	9999	Comprehend Languages	sorcerer_wizard1
	9999	9999	Comprehend Languages	witch1
	9999	9999	Comprehend Languages	inquisitor1
	9999	9999	Comprehend Languages	alchemist1
	9999	9999	Cone of Cold	sorcerer_wizard5
	9999	9999	Cone of Cold	witch6
	9999	9999	Cone of Cold	magus5
	9999	9999	Confusion	bard3
	9999	9999	Confusion	sorcerer_wizard4
	9999	9999	Confusion	witch4
	9999	9999	Confusion, Lesser	bard1
	9999	9999	Consecrate	cleric_oracle2
	9999	9999	Consecrate	inquisitor2
	9999	9999	Contact Other Plane	sorcerer_wizard5
	9999	9999	Contact Other Plane	witch5
	9999	9999	Contact Other Plane	summoner4
	9999	9999	Contact Other Plane	alchemist5
	9999	9999	Contagion	cleric_oracle3
	9999	9999	Contagion	druid3
	9999	9999	Contagion	sorcerer_wizard4
	9999	9999	Contagion	antipaladin3
	9999	9999	Contingency	sorcerer_wizard6
	9999	9999	Continual Flame	cleric_oracle3
	9999	9999	Continual Flame	sorcerer_wizard2
	9999	9999	Continual Flame	inquisitor3
	9999	9999	Control Plants	druid8
	9999	9999	Control Undead	sorcerer_wizard7
	9999	9999	Control Water	cleric_oracle4
	9999	9999	Control Water	druid4
	9999	9999	Control Water	sorcerer_wizard6
	9999	9999	Control Weather	cleric_oracle7
	9999	9999	Control Weather	druid7
	9999	9999	Control Weather	sorcerer_wizard7
	9999	9999	Control Weather	witch7
	9999	9999	Control Winds	druid5
	9999	9999	Create Food and Water	cleric_oracle3
	9999	9999	Create Undead	cleric_oracle6
	9999	9999	Create Undead	sorcerer_wizard6
	9999	9999	Create Greater Undead	cleric_oracle8
	9999	9999	Create Greater Undead	sorcerer_wizard8
	9999	9999	Create Water	cleric_oracle0
	9999	9999	Create Water	druid0
	9999	9999	Create Water	paladin1
	9999	9999	Create Water	inquisitor0
	9999	9999	Creeping Doom	druid7
	9999	9999	Creeping Doom	summoner5
	9999	9999	Crushing Despair	bard3
	9999	9999	Crushing Despair	sorcerer_wizard4
	9999	9999	Crushing Despair	witch4
	9999	9999	Crushing Hand	sorcerer_wizard9
	9999	9999	Cure Light Wounds	bard1
	9999	9999	Cure Light Wounds	cleric_oracle1
	9999	9999	Cure Light Wounds	druid1
	9999	9999	Cure Light Wounds	paladin1
	9999	9999	Cure Light Wounds	ranger2
	9999	9999	Cure Light Wounds	witch1
	9999	9999	Cure Light Wounds	inquisitor1
	9999	9999	Cure Light Wounds	alchemist1
	9999	9999	Cure Critical Wounds	bard4
	9999	9999	Cure Critical Wounds	cleric_oracle4
	9999	9999	Cure Critical Wounds	druid5
	9999	9999	Cure Critical Wounds	witch5
	9999	9999	Cure Critical Wounds	inquisitor4
	9999	9999	Cure Critical Wounds	alchemist4
	9999	9999	Cure Light Wounds, Mass	bard5
	9999	9999	Cure Light Wounds, Mass	cleric_oracle5
	9999	9999	Cure Light Wounds, Mass	druid6
	9999	9999	Cure Light Wounds, Mass	witch6
	9999	9999	Cure Light Wounds, Mass	inquisitor5
	9999	9999	Cure Critical Wounds, Mass	cleric_oracle8
	9999	9999	Cure Critical Wounds, Mass	druid9
	9999	9999	Cure Critical Wounds, Mass	witch9
	9999	9999	Cure Moderate Wounds	bard2
	9999	9999	Cure Moderate Wounds	cleric_oracle2
	9999	9999	Cure Moderate Wounds	druid3
	9999	9999	Cure Moderate Wounds	paladin3
	9999	9999	Cure Moderate Wounds	ranger3
	9999	9999	Cure Moderate Wounds	witch2
	9999	9999	Cure Moderate Wounds	inquisitor2
	9999	9999	Cure Moderate Wounds	alchemist2
	9999	9999	Cure Moderate Wounds, Mass	bard6
	9999	9999	Cure Moderate Wounds, Mass	cleric_oracle6
	9999	9999	Cure Moderate Wounds, Mass	druid7
	9999	9999	Cure Moderate Wounds, Mass	witch7
	9999	9999	Cure Moderate Wounds, Mass	inquisitor6
	9999	9999	Cure Serious Wounds	bard3
	9999	9999	Cure Serious Wounds	cleric_oracle3
	9999	9999	Cure Serious Wounds	druid4
	9999	9999	Cure Serious Wounds	paladin4
	9999	9999	Cure Serious Wounds	ranger4
	9999	9999	Cure Serious Wounds	witch4
	9999	9999	Cure Serious Wounds	inquisitor3
	9999	9999	Cure Serious Wounds	alchemist3
	9999	9999	Cure Serious Wounds, Mass	cleric_oracle7
	9999	9999	Cure Serious Wounds, Mass	druid8
	9999	9999	Cure Serious Wounds, Mass	witch8
	9999	9999	Curse Water	cleric_oracle1
	9999	9999	Curse Water	inquisitor1
	9999	9999	Curse Water	antipaladin1
	9999	9999	Dancing Lights	bard0
	9999	9999	Dancing Lights	sorcerer_wizard0
	9999	9999	Dancing Lights	witch0
	9999	9999	Dancing Lights	magus0
	9999	9999	Darkness	bard2
	9999	9999	Darkness	cleric_oracle2
	9999	9999	Darkness	sorcerer_wizard2
	9999	9999	Darkness	inquisitor2
	9999	9999	Darkness	antipaladin2
	9999	9999	Darkness	magus2
	9999	9999	Darkvision	ranger3
	9999	9999	Darkvision	sorcerer_wizard2
	9999	9999	Darkvision	alchemist2
	9999	9999	Darkvision	antipaladin2
	9999	9999	Daylight	bard3
	9999	9999	Daylight	cleric_oracle3
	9999	9999	Daylight	druid3
	9999	9999	Daylight	paladin3
	9999	9999	Daylight	sorcerer_wizard3
	9999	9999	Daylight	inquisitor3
	9999	9999	Daylight	magus3
	9999	9999	Daze	bard0
	9999	9999	Daze	sorcerer_wizard0
	9999	9999	Daze	witch0
	9999	9999	Daze	summoner0
	9999	9999	Daze	inquisitor0
	9999	9999	Daze	magus0
	9999	9999	Daze Monster	bard2
	9999	9999	Daze Monster	sorcerer_wizard2
	9999	9999	Daze Monster	summoner1
	9999	9999	Daze Monster	witch2
	9999	9999	Death Knell	cleric_oracle2
	9999	9999	Death Knell	inquisitor2
	9999	9999	Death Knell	witch2
	9999	9999	Death Knell	antipaladin1
	9999	9999	Death Ward	cleric_oracle4
	9999	9999	Death Ward	druid5
	9999	9999	Death Ward	paladin4
	9999	9999	Death Ward	witch4
	9999	9999	Death Ward	inquisitor4
	9999	9999	Death Ward	alchemist4
	9999	9999	Deathwatch	cleric_oracle1
	9999	9999	Deeper Darkness	cleric_oracle3
	9999	9999	Deep Slumber	bard3
	9999	9999	Deep Slumber	sorcerer_wizard3
	9999	9999	Deep Slumber	witch3
	9999	9999	Delayed Blast Fireball	sorcerer_wizard7
	9999	9999	Delay Poison	bard2
	9999	9999	Delay Poison	cleric_oracle2
	9999	9999	Delay Poison	druid2
	9999	9999	Delay Poison	paladin2
	9999	9999	Delay Poison	ranger1
	9999	9999	Delay Poison	alchemist2
	9999	9999	Delay Poison	witch2
	9999	9999	Delay Poison	inquisitor2
	9999	9999	Demand	sorcerer_wizard8
	9999	9999	Demand	witch8
	9999	9999	Desecrate	cleric_oracle2
	9999	9999	Desecrate	inquisitor2
	9999	9999	Desecrate	antipaladin2
	9999	9999	Destruction	cleric_oracle7
	9999	9999	Destruction	witch8
	9999	9999	Detect Animals or Plants	druid1
	9999	9999	Detect Animals or Plants	ranger1
	9999	9999	Detect Chaos	cleric_oracle1
	9999	9999	Detect Chaos	inquisitor1
	9999	9999	Detect Evil	cleric_oracle1
	9999	9999	Detect Evil	inquisitor1
	9999	9999	Detect Good	cleric_oracle1
	9999	9999	Detect Good	inquisitor1
	9999	9999	Detect Law	cleric_oracle1
	9999	9999	Detect Law	inquisitor1
	9999	9999	Detect Magic	bard0
	9999	9999	Detect Magic	cleric_oracle0
	9999	9999	Detect Magic	druid0
	9999	9999	Detect Magic	sorcerer_wizard0
	9999	9999	Detect Magic	summoner0
	9999	9999	Detect Magic	witch0
	9999	9999	Detect Magic	inquisitor0
	9999	9999	Detect Magic	magus0
	9999	9999	Detect Poison	cleric_oracle0
	9999	9999	Detect Poison	druid0
	9999	9999	Detect Poison	paladin1
	9999	9999	Detect Poison	ranger1
	9999	9999	Detect Poison	sorcerer_wizard0
	9999	9999	Detect Scrying	bard4
	9999	9999	Detect Scrying	sorcerer_wizard4
	9999	9999	Detect Scrying	witch4
	9999	9999	Detect Scrying	inquisitor4
	9999	9999	Detect Secret Doors	alchemist1
	9999	9999	Detect Secret Doors	bard1
	9999	9999	Detect Secret Doors	sorcerer_wizard1
	9999	9999	Detect Secret Doors	witch1
	9999	9999	Detect Snares and Pits	druid1
	9999	9999	Detect Snares and Pits	ranger1
	9999	9999	Detect Thoughts	bard2
	9999	9999	Detect Thoughts	sorcerer_wizard2
	9999	9999	Detect Thoughts	alchemist2
	9999	9999	Detect Thoughts	summoner2
	9999	9999	Detect Thoughts	witch2
	9999	9999	Detect Thoughts	inquisitor2
	9999	9999	Detect Undead	cleric_oracle1
	9999	9999	Detect Undead	paladin1
	9999	9999	Detect Undead	sorcerer_wizard1
	9999	9999	Detect Undead	alchemist1
	9999	9999	Detect Undead	inquisitor1
	9999	9999	Detect Undead	alchemist1
	9999	9999	Detect Undead	inquisitor1
	9999	9999	Dictum	cleric_oracle7
	9999	9999	Dictum	inquisitor6
	9999	9999	Dimensional Anchor	cleric_oracle4
	9999	9999	Dimensional Anchor	sorcerer_wizard4
	9999	9999	Dimensional Anchor	summoner3
	9999	9999	Dimensional Anchor	inquisitor3
	9999	9999	Dimensional Lock	cleric_oracle8
	9999	9999	Dimensional Lock	sorcerer_wizard8
	9999	9999	Dimensional Lock	summoner6
	9999	9999	Dimension Door	bard4
	9999	9999	Dimension Door	sorcerer_wizard4
	9999	9999	Dimension Door	summoner3
	9999	9999	Dimension Door	witch4
	9999	9999	Dimension Door	magus4
	9999	9999	Diminish Plants	druid3
	9999	9999	Diminish Plants	ranger3
	9999	9999	Discern Lies	cleric_oracle4
	9999	9999	Discern Lies	paladin3
	9999	9999	Discern Lies	alchemist4
	9999	9999	Discern Lies	witch4
	9999	9999	Discern Lies	inquisitor4
	9999	9999	Discern Lies	alchemist4
	9999	9999	Discern Lies	witch4
	9999	9999	Discern Lies	inquisitor4
	9999	9999	Discern Location	cleric_oracle8
	9999	9999	Discern Location	sorcerer_wizard8
	9999	9999	Discern Location	summoner6
	9999	9999	Discern Location	witch8
	9999	9999	Disguise Self	bard1
	9999	9999	Disguise Self	sorcerer_wizard1
	9999	9999	Disguise Self	alchemist1
	9999	9999	Disguise Self	inquisitor1
	9999	9999	Disguise Self	antipaladin1
	9999	9999	Disintegrate	sorcerer_wizard6
	9999	9999	Disintegrate	magus6
	9999	9999	Dismissal	cleric_oracle4
	9999	9999	Dismissal	sorcerer_wizard5
	9999	9999	Dismissal	summoner4
	9999	9999	Dismissal	inquisitor4
	9999	9999	Dispel Chaos	cleric_oracle5
	9999	9999	Dispel Chaos	paladin4
	9999	9999	Dispel Chaos	inquisitor5
	9999	9999	Dispel Evil	cleric_oracle5
	9999	9999	Dispel Evil	paladin4
	9999	9999	Dispel Evil	inquisitor5
	9999	9999	Dispel Good	cleric_oracle5
	9999	9999	Dispel Good	inquisitor5
	9999	9999	Dispel Good	antipaladin4
	9999	9999	Dispel Law	cleric_oracle5
	9999	9999	Dispel Law	inquisitor5
	9999	9999	Dispel Law	antipaladin4
	9999	9999	Dispel Magic	bard3
	9999	9999	Dispel Magic	cleric_oracle3
	9999	9999	Dispel Magic	druid4
	9999	9999	Dispel Magic	paladin3
	9999	9999	Dispel Magic	sorcerer_wizard3
	9999	9999	Dispel Magic	summoner3
	9999	9999	Dispel Magic	witch3
	9999	9999	Dispel Magic	inquisitor3
	9999	9999	Dispel Magic	antipaladin3
	9999	9999	Dispel Magic	magus3
	9999	9999	Dispel Magic, Greater	bard5
	9999	9999	Dispel Magic, Greater	cleric_oracle6
	9999	9999	Dispel Magic, Greater	druid6
	9999	9999	Dispel Magic, Greater	sorcerer_wizard6
	9999	9999	Dispel Magic, Greater	witch6
	9999	9999	Dispel Magic, Greater	inquisitor6
	9999	9999	Dispel Magic, Greater	summoner5
	9999	9999	Dispel Magic, Greater	magus6
	9999	9999	Displacement	bard3
	9999	9999	Displacement	sorcerer_wizard3
	9999	9999	Displacement	alchemist3
	9999	9999	Displacement	summoner3
	9999	9999	Displacement	magus3
	9999	9999	Disrupting Weapon	cleric_oracle5
	9999	9999	Disrupting Weapon	inquisitor5
	9999	9999	Disrupt Undead	sorcerer_wizard0
	9999	9999	Disrupt Undead	inquisitor0
	9999	9999	Disrupt Undead	magus0
	9999	9999	Divination	cleric_oracle4
	9999	9999	Divination	witch4
	9999	9999	Divination	inquisitor4
	9999	9999	Divine Favor	cleric_oracle1
	9999	9999	Divine Favor	paladin1
	9999	9999	Divine Favor	inquisitor1
	9999	9999	Divine Power	cleric_oracle4
	9999	9999	Divine Power	inquisitor4
	9999	9999	Dominate Animal	druid3
	9999	9999	Dominate Monster	sorcerer_wizard9
	9999	9999	Dominate Monster	summoner6
	9999	9999	Dominate Monster	witch9
	9999	9999	Dominate Person	bard4
	9999	9999	Dominate Person	sorcerer_wizard5
	9999	9999	Dominate Person	witch5
	9999	9999	Doom	antipaladin1
	9999	9999	Doom	cleric_oracle1
	9999	9999	Doom	inquisitor1
	9999	9999	Dream	bard5
	9999	9999	Dream	sorcerer_wizard5
	9999	9999	Dream	alchemist5
	9999	9999	Eagle's Splendor	bard2
	9999	9999	Eagle's Splendor	cleric_oracle2
	9999	9999	Eagle's Splendor	paladin2
	9999	9999	Eagle's Splendor	sorcerer_wizard2
	9999	9999	Eagle's Splendor	alchemist2
	9999	9999	Eagle's Splendor	summoner2
	9999	9999	Eagle's Splendor	antipaladin2
	9999	9999	Eagle's Splendor, Mass	bard6
	9999	9999	Eagle's Splendor, Mass	cleric_oracle6
	9999	9999	Eagle's Splendor, Mass	sorcerer_wizard6
	9999	9999	Eagle's Splendor, Mass	summoner4
	9999	9999	Earthquake	cleric_oracle8
	9999	9999	Earthquake	druid8
	9999	9999	Elemental Body I	sorcerer_wizard4
	9999	9999	Elemental Body I	alchemist4
	9999	9999	Elemental Body I	magus4
	9999	9999	Elemental Body II	sorcerer_wizard5
	9999	9999	Elemental Body II	alchemist5
	9999	9999	Elemental Body II	magus5
	9999	9999	Elemental Body III	sorcerer_wizard6
	9999	9999	Elemental Body III	alchemist6
	9999	9999	Elemental Body III	magus6
	9999	9999	Elemental Body IV	sorcerer_wizard7
	9999	9999	Elemental Swarm	druid9
	9999	9999	Elemental Swarm	witch9
	9999	9999	Endure Elements	cleric_oracle1
	9999	9999	Endure Elements	druid1
	9999	9999	Endure Elements	paladin1
	9999	9999	Endure Elements	ranger1
	9999	9999	Endure Elements	sorcerer_wizard1
	9999	9999	Endure Elements	alchemist1
	9999	9999	Endure Elements	summoner1
	9999	9999	Energy Drain	cleric_oracle9
	9999	9999	Energy Drain	sorcerer_wizard9
	9999	9999	Enervation	sorcerer_wizard4
	9999	9999	Enervation	witch4
	9999	9999	Enlarge Person	sorcerer_wizard1
	9999	9999	Enlarge Person	alchemist1
	9999	9999	Enlarge Person	summoner1
	9999	9999	Enlarge Person	witch1
	9999	9999	Enlarge Person	magus1
	9999	9999	Enlarge Person, Mass	sorcerer_wizard4
	9999	9999	Enlarge Person, Mass	summoner3
	9999	9999	Entangle	druid1
	9999	9999	Entangle	ranger1
	9999	9999	Enthrall	bard2
	9999	9999	Enthrall	cleric_oracle2
	9999	9999	Enthrall	witch2
	9999	9999	Enthrall	inquisitor2
	9999	9999	Entropic Shield	cleric_oracle1
	9999	9999	Erase	bard1
	9999	9999	Erase	sorcerer_wizard1
	9999	9999	Ethereal Jaunt	cleric_oracle7
	9999	9999	Ethereal Jaunt	sorcerer_wizard7
	9999	9999	Etherealness	cleric_oracle9
	9999	9999	Etherealness	sorcerer_wizard9
	9999	9999	Expeditious Retreat	bard1
	9999	9999	Expeditious Retreat	sorcerer_wizard1
	9999	9999	Expeditious Retreat	alchemist1
	9999	9999	Expeditious Retreat	summoner1
	9999	9999	Expeditious Retreat	inquisitor1
	9999	9999	Expeditious Retreat	magus1
	9999	9999	Explosive Runes	sorcerer_wizard3
	9999	9999	Eyebite	bard6
	9999	9999	Eyebite	sorcerer_wizard6
	9999	9999	Eyebite	alchemist6
	9999	9999	Eyebite	witch6
	9999	9999	Fabricate	sorcerer_wizard5
	9999	9999	Faerie Fire	druid1
	9999	9999	False Life	sorcerer_wizard2
	9999	9999	False Life	alchemist2
	9999	9999	False Life	witch2
	9999	9999	False Vision	bard5
	9999	9999	False Vision	sorcerer_wizard5
	9999	9999	Feather Fall	bard1
	9999	9999	Feather Fall	sorcerer_wizard1
	9999	9999	Feather Fall	summoner1
	9999	9999	Feather Fall	magus1
	9999	9999	Feeblemind	sorcerer_wizard5
	9999	9999	Feeblemind	witch5
	9999	9999	Find the Path	bard6
	9999	9999	Find the Path	cleric_oracle6
	9999	9999	Find the Path	druid6
	9999	9999	Find the Path	witch6
	9999	9999	Find the Path	inquisitor6
	9999	9999	Find Traps	cleric_oracle2
	9999	9999	Find Traps	witch2
	9999	9999	Find Traps	inquisitor2
	9999	9999	Finger Of Death	druid8
	9999	9999	Finger Of Death	sorcerer_wizard7
	9999	9999	Fire Shield	sorcerer_wizard4
	9999	9999	Fire Shield	alchemist4
	9999	9999	Fire Shield	summoner3
